path,title,h1,status,owner,audience,source_of_truth,last_reviewed,review_interval_days,line_count,byte_count,risky_terms,broken_local_links,has_front_matter
docs/roadmap_domains/domain_06_ai-llm-pipeline_execution_report.md,,,,,,,,,57,1959,production-ready,0,False
docs/roadmap_domains/domain_07_diagnostics-assessment_execution_report.md,,,,,,,,,60,2036,production-ready,0,False
docs/roadmap_domains/domain_08_frontend_execution_report.md,,,,,,,,,60,2151,production-ready,0,False
docs/roadmap_domains/domain_09_testing-quality_execution_report.md,,,,,,,,,60,2128,production-ready,0,False
docs/roadmap_domains/domain_10_observability-monitoring_execution_report.md,,,,,,,,,62,2347,production-ready,0,False
docs/roadmap_domains/domain_11_billing-payments_execution_report.md,,,,,,,,,58,2229,production-ready,0,False
docs/roadmap_domains/domain_12_notifications-communication_execution_report.md,,,,,,,,,59,2342,production-ready,0,False
docs/roadmap_domains/domain_13_infrastructure-devops_execution_report.md,,,,,,,,,65,2238,production-ready,0,False
docs/roadmap_domains/domain_14_legal-privacy-documentation_execution_report.md,,,,,,,,,61,2321,production-ready,0,False
docs/route_inventory.md,EduBoost V2 Route Inventory,EduBoost V2 Route Inventory,,,,,,,240,20723,,0,False
docs/runbooks/ai_operations_and_budgets.md,AI Operations and Budget Runbook,AI Operations and Budget Runbook,,,,,,,50,2021,,0,False
docs/runbooks/content_review_governance.md,Content Review Governance Runbook,Content Review Governance Runbook,,,,,,,47,2006,,0,False
docs/runbooks/curriculum_expansion_and_training_governance.md,Curriculum Expansion and Training Dataset Governance Runbook,Curriculum Expansion and Training Dataset Governance Runbook,,,,,,,56,2199,,0,False
docs/runbooks/irt_quality_watchdog.md,IRT Quality Watchdog Runbook,IRT Quality Watchdog Runbook,,,,,,,42,1682,,0,False
docs/runbooks/learner_tutor.md,Learner Tutor Operations Runbook,Learner Tutor Operations Runbook,,,,,,,29,1309,,0,False
docs/safety/content_policy.md,Content Safety Policy,Content Safety Policy,,,,,,,194,9178,production-ready,0,False
docs/secrets.md,Secrets Management (starter guidance),Secrets Management (starter guidance),,,,,,,28,1111,,0,False
docs/security/PHASE2_AUTHORIZATION_CLOSURE.md,Phase 2 Authorization Closure Report,Phase 2 Authorization Closure Report,,,,,,,63,2133,,0,False
docs/security/POPIA_CONSENT_AUDIT_BASELINE.md,POPIA Consent and Audit Baseline,POPIA Consent and Audit Baseline,,,,,,,100,3383,,0,False
docs/security/POPIA_CONSENT_GATE_CLOSURE.md,POPIA Consent Gate Closure Report,POPIA Consent Gate Closure Report,,,,,,,81,2510,,0,False
docs/security/README.md,Security Documentation Index,Security Documentation,active,security,security,True,2026-06-22,45,22,683,,0,True
docs/security/active_consent_route_order.md,Active Consent Route Order,Active Consent Route Order,,,,,,,25,467,,0,False
docs/security/active_consent_route_sources.md,Active Consent Route Sources,Active Consent Route Sources,,,,,,,26,511,,0,False
docs/security/assessment_attempt_authorization_wiring.md,Assessment Attempt Authorization Wiring,Assessment Attempt Authorization Wiring,,,,,,,27,699,,0,False
docs/security/assessment_attempt_model_contract.md,Assessment Attempt Model Contract,Assessment Attempt Model Contract,,,,,,,20,464,,0,False
docs/security/assessment_consent_gate.md,Assessment Consent Gate,Assessment Consent Gate,,,,,,,28,561,,0,False
docs/security/assessment_list_auth_boundary.md,Assessment List Authentication Boundary,Assessment List Authentication Boundary,,,,,,,20,389,,0,False
docs/security/audit_event_contracts.md,Audit Event Contracts,Audit Event Contracts,,,,,,,23,549,,0,False
docs/security/auth_boundary_evidence.md,Auth Boundary Evidence,Auth Boundary Evidence,,,,,,,56,1656,,0,False
docs/security/auth_hardening_status.md,Auth Hardening Status,Auth Hardening Status,,,,,,,9,162,,0,False
docs/security/auth_session_policy.md,"Auth, session, and RBAC policy baseline","Auth, session, and RBAC policy baseline",,,,,,,73,2868,,0,False
docs/security/authorization_dependencies.md,Authorization Dependency Adapter,Authorization Dependency Adapter,,,,,,,228,7532,,2,False
docs/security/consent_dependency_adapter.md,POPIA Consent Dependency Adapter,POPIA Consent Dependency Adapter,,,,,,,32,682,,0,False
docs/security/consent_dependency_denial_paths.md,Consent Dependency Denial Paths,Consent Dependency Denial Paths,,,,,,,24,622,,0,False
docs/security/consent_grant_authorization_wiring.md,Consent Grant Authorization Wiring,Consent Grant Authorization Wiring,,,,,,,28,537,,0,False
docs/security/consent_rejection_audit.md,Consent Rejection Audit,Consent Rejection Audit,,,,,,,29,543,,0,False
docs/security/consent_renewal_admin_auth_boundary.md,Consent Renewal Admin Authorization Boundary,Consent Renewal Admin Authorization Boundary,,,,,,,27,538,,0,False
docs/security/consent_revoke_authorization_wiring.md,Consent Revoke Authorization Wiring,Consent Revoke Authorization Wiring,,,,,,,28,541,,0,False
docs/security/consent_status_authorization_wiring.md,Consent Status Authorization Wiring,Consent Status Authorization Wiring,,,,,,,28,523,,0,False
docs/security/dependency_constraints_snapshot.md,Dependency Constraints Snapshot,Dependency Constraints Snapshot,,,,,,,10,250,,0,False
docs/security/dependency_pin_report.md,Dependency Pin Report,Dependency Pin Report,,,,,,,10,155,,0,False
docs/security/dev_only_endpoint_exposure.md,Dev-Only Endpoint Exposure Guard,Dev-Only Endpoint Exposure Guard,,,,,,,30,547,,0,False
docs/security/dev_session_environment_gate.md,Dev Session Environment Gate,Dev Session Environment Gate,,,,,,,29,577,,0,False
docs/security/diagnostic_items_authorization_wiring.md,Diagnostic Items Authorization Wiring,Diagnostic Items Authorization Wiring,,,,,,,39,839,,0,False
docs/security/diagnostic_submit_authorization_wiring.md,Diagnostic Submit Authorization Wiring,Diagnostic Submit Authorization Wiring,,,,,,,40,894,,0,False
docs/security/diagnostics_central_consent_source.md,Diagnostics Central Consent Source,Diagnostics Central Consent Source,,,,,,,21,445,,0,False
docs/security/diagnostics_consent_gate.md,Diagnostics Consent Gate,Diagnostics Consent Gate,,,,,,,22,386,,0,False
docs/security/environment_security_contract.md,Environment Security Contract,Environment Security Contract,,,,,,,32,679,,0,False
docs/security/ether_onboarding_consent_gate.md,Ether Onboarding Consent Boundary,Ether Onboarding Consent Boundary,,,,,,,30,679,,0,False
docs/security/ether_onboarding_questions_auth_boundary.md,Ether Onboarding Questions Authentication Boundary,Ether Onboarding Questions Authentication Boundary,,,,,,,26,497,,0,False
docs/security/frontend_token_storage_audit.md,Frontend Token Storage Audit,Frontend Token Storage Audit,,,,,,,87,3214,,0,False
docs/security/gamification_award_xp_authorization_wiring.md,Gamification Award XP Authorization Wiring,Gamification Award XP Authorization Wiring,,,,,,,22,478,,0,False
docs/security/gamification_consent_gate.md,Gamification Consent Gate,Gamification Consent Gate,,,,,,,22,394,,0,False
docs/security/gamification_profile_authorization_wiring.md,Gamification Profile Authorization Wiring,Gamification Profile Authorization Wiring,,,,,,,28,592,,0,False
docs/security/jwt_rotation_introspection.md,JWT Rotation Introspection,JWT Rotation Introspection,,,,,,,14,343,,0,False
docs/security/jwt_rotation_plan.md,JWT Rotation Plan,JWT Rotation Plan,,,,,,,36,801,,0,False
docs/security/jwt_rotation_repair_report.md,JWT Rotation Repair Report,JWT Rotation Repair Report,,,,,,,11,255,,0,False
docs/security/jwt_secret_resolution_policy.md,JWT Secret Resolution Policy,JWT Secret Resolution Policy,,,,,,,26,537,,0,False
docs/security/learner_authz_ci.md,Learner Authorization Coverage CI,Learner Authorization Coverage CI,,,,,,,24,349,,0,False
docs/security/learner_authz_coverage_check.md,Learner Authorization Coverage Check,Learner Authorization Coverage Check,,,,,,,40,922,,0,False
docs/security/learner_authz_matrix.md,Learner Authorization Coverage Matrix,Learner Authorization Coverage Matrix,,,,,,,86,8477,,0,False
docs/security/learner_mastery_authorization_wiring.md,Learner Mastery Authorization Wiring,Learner Mastery Authorization Wiring,,,,,,,45,1001,,0,False
docs/security/learner_read_authorization_http_tests.md,Learner Read Authorization HTTP Tests,Learner Read Authorization HTTP Tests,,,,,,,43,962,,0,False
docs/security/learner_read_consent_gate.md,Learner Read Consent Gate,Learner Read Consent Gate,,,,,,,25,504,,0,False
docs/security/learner_route_authorization_inspection.md,Learner Route Authorization Inspection,Learner Route Authorization Inspection,,,,,,,255,24725,,0,False
docs/security/learner_route_authorization_wiring.md,Learner Route Authorization Wiring,Learner Route Authorization Wiring,,,,,,,63,1732,,0,False
docs/security/lesson_generation_authorization_wiring.md,Lesson Generation Authorization Wiring,Lesson Generation Authorization Wiring,,,,,,,37,852,,0,False
docs/security/lesson_generation_consent_gate.md,Lesson Generation Consent Gate,Lesson Generation Consent Gate,,,,,,,23,485,,0,False
docs/security/lesson_stream_authorization_wiring.md,Lesson Stream Authorization Wiring,Lesson Stream Authorization Wiring,,,,,,,22,497,,0,False
docs/security/object_authorization.md,Object-Level Authorization Baseline,Object-Level Authorization Baseline,,,,,,,83,2106,,0,False
docs/security/onboarding_authorization_wiring.md,Onboarding Authorization Wiring,Onboarding Authorization Wiring,,,,,,,24,455,,0,False
docs/security/onboarding_consent_gate.md,Onboarding Consent Gate,Onboarding Consent Gate,,,,,,,29,581,,0,False
docs/security/onboarding_questions_auth_boundary.md,Onboarding Questions Authentication Boundary,Onboarding Questions Authentication Boundary,,,,,,,20,404,,0,False
docs/security/operational_auth_boundaries.md,Operational Auth Boundaries,Operational Auth Boundaries,,,,,,,23,689,,0,False
docs/security/parent_dashboard_authorization_wiring.md,Parent Dashboard Authorization Wiring,Parent Dashboard Authorization Wiring,,,,,,,25,512,,0,False
docs/security/parent_erasure_authorization_wiring.md,Parent Learner Erasure Authorization Wiring,Parent Learner Erasure Authorization Wiring,,,,,,,28,605,,0,False
docs/security/parent_export_authorization_wiring.md,Parent Access-Bundle Export Authorization Wiring,Parent Access-Bundle Export Authorization Wiring,,,,,,,28,596,,0,False
docs/security/parent_progress_authorization_wiring.md,Parent Learner Progress Authorization Wiring,Parent Learner Progress Authorization Wiring,,,,,,,38,834,,0,False
docs/security/parent_routes_consent_gate.md,Parent Routes Consent Gate,Parent Routes Consent Gate,,,,,,,27,571,,0,False
docs/security/parent_trust_dashboard_authorization_wiring.md,Parent Trust Dashboard Authorization Wiring,Parent Trust Dashboard Authorization Wiring,,,,,,,25,553,,0,False
docs/security/phase2_authorization_closure_check.md,Phase 2 Authorization Closure Check,Phase 2 Authorization Closure Check,,,,,,,34,550,,0,False
docs/security/phase2_authorization_closure_report.md,Phase 2 Authorization Closure Report Generator,Phase 2 Authorization Closure Report Generator,,,,,,,30,595,,0,False
docs/security/phase2_authorization_evidence_check.md,Phase 2 Authorization Evidence Check,Phase 2 Authorization Evidence Check,,,,,,,58,2648,,0,False
docs/security/phase2_router_import_smoke.md,Phase 2 Router Import Smoke,Phase 2 Router Import Smoke,,,,,,,28,376,,0,False
docs/security/pii_secret_redaction_contract.md,PII and Secret Redaction Contract,PII and Secret Redaction Contract,,,,,,,18,532,,0,False
docs/security/pip_audit_report.md,pip-audit Report,pip-audit Report,,,,,,,13,198,,0,False
docs/security/popia_consent_audit_ci.md,POPIA Consent Audit CI,POPIA Consent Audit CI,,,,,,,31,628,,0,False
docs/security/popia_consent_audit_evidence_check.md,POPIA Consent Audit Evidence Check,POPIA Consent Audit Evidence Check,,,,,,,44,888,,0,False
docs/security/popia_consent_boundary_check.md,POPIA Consent Boundary Check,POPIA Consent Boundary Check,,,,,,,21,555,,0,False
docs/security/popia_consent_boundary_matrix.md,POPIA Consent Boundary Matrix,POPIA Consent Boundary Matrix,,,,,,,194,21023,,0,False
docs/security/popia_consent_closure_check.md,POPIA Consent Closure Check,POPIA Consent Closure Check,,,,,,,31,678,,0,False
docs/security/popia_consent_closure_ci.md,POPIA Consent Closure CI,POPIA Consent Closure CI,,,,,,,19,324,,0,False
docs/security/popia_consent_gate_check.md,POPIA Consent Gate Check,POPIA Consent Gate Check,,,,,,,50,1112,,0,False
docs/security/popia_consent_gate_inventory.md,POPIA Consent Gate Inventory,POPIA Consent Gate Inventory,,,,,,,204,20667,,0,False
docs/security/popia_correction_request_authorization_wiring.md,POPIA Correction Request Authorization Wiring,POPIA Correction Request Authorization Wiring,,,,,,,28,609,,0,False
docs/security/popia_data_export_authorization_wiring.md,POPIA Data Export Authorization Wiring,POPIA Data Export Authorization Wiring,,,,,,,39,818,,0,False
docs/security/popia_data_rights_consent_boundary.md,POPIA Data-Rights Consent Boundary,POPIA Data-Rights Consent Boundary,,,,,,,37,972,,0,False
docs/security/popia_deletion_cancel_authorization_wiring.md,POPIA Deletion Cancel Authorization Wiring,POPIA Deletion Cancel Authorization Wiring,,,,,,,28,586,,0,False
docs/security/popia_deletion_request_authorization_wiring.md,POPIA Deletion Request Authorization Wiring,POPIA Deletion Request Authorization Wiring,,,,,,,28,595,,0,False
docs/security/popia_restriction_request_authorization_wiring.md,POPIA Restriction Request Authorization Wiring,POPIA Restriction Request Authorization Wiring,,,,,,,29,666,,0,False
docs/security/privacy_boundary_evidence.md,Privacy Boundary Evidence,Privacy Boundary Evidence,,,,,,,61,2333,,0,False
docs/security/production_key_vault_behavior.md,Production Key Vault Behavior,Production Key Vault Behavior,,,,,,,19,475,,0,False
docs/security/production_secret_placeholder_guard.md,Production Secret Placeholder Guard,Production Secret Placeholder Guard,,,,,,,41,903,,0,False
docs/security/risk_acceptance_register.md,Risk Acceptance Register,Risk Acceptance Register,,,,,,,27,620,,0,False
docs/security/route_policy_matrix.md,Route Policy Matrix,Route Policy Matrix,,,,,,,229,9393,,0,False
docs/security/runbooks/security_incident_response.md,Security Incident Response Runbook,Security Incident Response Runbook,,,,,,,41,871,,0,False
docs/security/secret_hygiene_contract.md,Secret Hygiene Contract,Secret Hygiene Contract,,,,,,,22,605,,0,False
docs/security/security_control_register.md,Security Control Register,Security Control Register,,,,,,,28,558,,0,False
docs/security/security_headers_policy.md,Security Headers Policy,Security Headers Policy,,,,,,,22,502,,0,False
docs/security/security_posture_architecture_contract.md,Security Posture Architecture Contract,Security Posture Architecture Contract,,,,,,,36,817,,0,False
docs/security/security_test_strategy_contract.md,Security Test Strategy Contract,Security Test Strategy Contract,,,,,,,30,691,,0,False
docs/security/study_plan_authorization_wiring.md,Study Plan Authorization Wiring,Study Plan Authorization Wiring,,,,,,,52,1310,,0,False
docs/security/study_plan_consent_gate.md,Study Plan Consent Gate,Study Plan Consent Gate,,,,,,,24,438,,0,False
docs/security/supply_chain_security_contract.md,Supply Chain Security Contract,Supply Chain Security Contract,,,,,,,22,577,,0,False
docs/security/threat_model_register.md,Threat Model Register,Threat Model Register,,,,,,,30,494,,0,False
docs/security/threat_model_v2.md,EduBoost V2 Threat Model,EduBoost V2 Threat Model,,,,,,,227,10164,,0,False
docs/security/vulnerability_management_policy.md,Vulnerability Management Policy,Vulnerability Management Policy,,,,,,,21,725,,0,False
docs/spikes/FE-SPIKE-001-next-react-compat.md,FE-SPIKE-001 — Next 15 + React 19 compatibility in the Docker runner,FE-SPIKE-001 — Next 15 + React 19 compatibility in the Docker runner,,,,,,,37,2547,,0,False
docs/spikes/FE-SPIKE-002-initial-bundle-budget.md,FE-SPIKE-002 — Initial bundle budget (≤120KB gzipped),FE-SPIKE-002 — Initial bundle budget (≤120KB gzipped),,,,,,,19,757,,0,False
docs/spikes/FE-SPIKE-003-ppr-deployment-viability.md,FE-SPIKE-003 — Partial Prerendering + deployment viability,FE-SPIKE-003 — Partial Prerendering + deployment viability,,,,,,,81,5187,,0,False
docs/subprocessor_register.md,Subprocessor register,Subprocessor register,,,,,,,14,1136,,0,False
docs/technical_state_report_2026-05-11.md,EduBoost V2 Technical State Report,EduBoost V2 Technical State Report,,,,,,,235,10550,production-ready,0,False
docs/technical_state_report_2026-05-12.md,,,,,,,,,31,928,,0,False
docs/technical_state_report_2026-05-17.md,,,,,,,,,32,985,,0,False
docs/testing/README.md,Backend testing,Backend testing,,,,,,,26,1109,,0,False
docs/testing/beta_release_quality_gate_checklist.md,Beta Release Quality Gate Checklist,Beta Release Quality Gate Checklist,,,,,,,19,479,,0,False
